generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78338,49339,49339,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
2,78212,49367,49367,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
3,79388,50164,50164,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
4,78983,50092,50092,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
5,78306,49836,49836,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
6,78903,50154,50154,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
7,78338,49722,49722,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
8,78679,49893,49893,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
9,79386,50510,50510,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
10,79129,50310,50310,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
11,78286,49976,49976,0.0,0.0,0.0,0.0,0.5,0.2,6.0,linear
12,78971,49508,49508,0.0137279,0.0165217,0.0,0.0,0.5,0.2,6.0,linear
13,79722,49471,49471,0.024623,0.032397,0.0,0.0,0.5,0.2,6.0,linear
14,80089,49222,49222,0.030375,0.0438887,0.0,0.0,0.5,0.2,6.0,linear
15,79281,48507,48507,0.037888,0.0590341,0.0,0.0,0.5,0.2,6.0,linear
16,80069,48435,48435,0.0440568,0.0716109,0.0,0.0,0.5,0.2,6.0,linear
17,80419,48141,48141,0.0503813,0.08487,0.0,0.0,0.5,0.2,6.0,linear
18,81363,48244,48244,0.056645,0.0970692,0.0,0.0,0.5,0.2,6.0,linear
19,81862,48091,48091,0.0614065,0.106288,0.0,0.0,0.5,0.2,6.0,linear
20,80677,47121,47121,0.066202,0.116151,0.0,0.0,0.5,0.2,6.0,linear
21,81127,47030,47030,0.0696404,0.123777,0.0,0.0,0.5,0.2,6.0,linear
22,82566,47405,47405,0.0734252,0.131362,0.0,0.0,0.5,0.2,6.0,linear
23,82422,47215,47215,0.0770645,0.139007,0.0,0.0,0.5,0.2,6.0,linear
24,82566,47172,47172,0.0795386,0.144211,0.0,0.0,0.5,0.2,6.0,linear
25,81943,46572,46572,0.0831661,0.15075,0.0,0.0,0.5,0.2,6.0,linear
26,82614,46494,46494,0.0865061,0.157763,0.0,0.0,0.5,0.2,6.0,linear
27,83084,46409,46409,0.0901179,0.164723,0.0,0.0,0.5,0.2,6.0,linear
28,83026,45857,45857,0.0927786,0.170129,0.0,0.0,0.5,0.2,6.0,linear
29,82927,45550,45550,0.0940347,0.173093,0.0,0.0,0.5,0.2,6.0,linear
30,83612,45688,45688,0.0972502,0.179162,0.0,0.0,0.5,0.2,6.0,linear
31,84077,45877,45877,0.099029,0.183169,0.0,0.0,0.5,0.2,6.0,linear
32,83775,45671,45671,0.101582,0.188047,0.0,0.0,0.5,0.2,6.0,linear
33,84444,45955,45955,0.102711,0.189952,0.0,0.0,0.5,0.2,6.0,linear
34,83947,45631,45631,0.104148,0.1935,0.0,0.0,0.5,0.2,6.0,linear
35,84130,45704,45704,0.106323,0.197985,0.0,0.0,0.5,0.2,6.0,linear
36,83525,45051,45051,0.10884,0.202585,0.0,0.0,0.5,0.2,6.0,linear
37,83340,44639,44639,0.110444,0.206151,0.0,0.0,0.5,0.2,6.0,linear
38,83469,44711,44711,0.11166,0.208639,0.0,0.0,0.5,0.2,6.0,linear
39,84380,44814,44814,0.11186,0.208942,0.0,0.0,0.5,0.2,6.0,linear
40,84053,44804,44804,0.113733,0.212669,0.0,0.0,0.5,0.2,6.0,linear
41,84419,44887,44887,0.113826,0.21306,0.0,0.0,0.5,0.2,6.0,linear
42,84399,44773,44773,0.115097,0.215552,0.0,0.0,0.5,0.2,6.0,linear
43,83924,44361,44361,0.115622,0.217056,0.0,0.0,0.5,0.2,6.0,linear
44,84785,44796,44796,0.116848,0.219105,0.0,0.0,0.5,0.2,6.0,linear
45,84415,44884,44884,0.117486,0.2205,0.0,0.0,0.5,0.2,6.0,linear
46,84291,44488,44488,0.118458,0.222152,0.0,0.0,0.5,0.2,6.0,linear
47,84206,44339,44339,0.119742,0.224633,0.0,0.0,0.5,0.2,6.0,linear
48,84437,44491,44491,0.119754,0.224555,0.0,0.0,0.5,0.2,6.0,linear
49,84535,44405,44405,0.118935,0.223111,0.0,0.0,0.5,0.2,6.0,linear
50,84689,44315,44315,0.119754,0.225119,0.0,0.0,0.5,0.2,6.0,linear
51,84461,44353,44353,0.12,0.224881,0.0,0.0,0.5,0.2,6.0,linear
52,84568,44355,44355,0.12092,0.226619,0.0,0.0,0.5,0.2,6.0,linear
53,84021,44043,44043,0.121122,0.227571,0.0,0.0,0.5,0.2,6.0,linear
54,84073,44131,44131,0.121494,0.228327,0.0,0.0,0.5,0.2,6.0,linear
55,84377,44137,44137,0.121704,0.228711,0.0,0.0,0.5,0.2,6.0,linear
56,84141,43958,43958,0.122262,0.229942,0.0,0.0,0.5,0.2,6.0,linear
57,84238,43870,43870,0.123145,0.231521,0.0,0.0,0.5,0.2,6.0,linear
58,84328,43929,43929,0.123241,0.231739,0.0,0.0,0.5,0.2,6.0,linear
59,84639,44276,44276,0.123073,0.231416,0.0,0.0,0.5,0.2,6.0,linear
60,84648,44188,44188,0.123565,0.232291,0.0,0.0,0.5,0.2,6.0,linear
61,84369,44036,44036,0.123921,0.233144,0.0,0.0,0.5,0.2,6.0,linear
62,84195,43906,43906,0.124541,0.234257,0.0,0.0,0.5,0.2,6.0,linear
63,84381,43987,43987,0.1251,0.235763,0.0,0.0,0.5,0.2,6.0,linear
64,83991,43592,43592,0.124856,0.234997,0.0,0.0,0.5,0.2,6.0,linear
65,84147,43612,43612,0.125902,0.236653,0.0,0.0,0.5,0.2,6.0,linear
66,83803,43511,43511,0.126124,0.237469,0.0,0.0,0.5,0.2,6.0,linear
67,84537,44152,44152,0.125383,0.236188,0.0,0.0,0.5,0.2,6.0,linear
68,84230,44048,44048,0.124054,0.233707,0.0,0.0,0.5,0.2,6.0,linear
69,84190,43963,43963,0.124207,0.233923,0.0,0.0,0.5,0.2,6.0,linear
70,84193,44119,44119,0.124653,0.23483,0.0,0.0,0.5,0.2,6.0,linear
71,84300,43975,43975,0.124956,0.235383,0.0,0.0,0.5,0.2,6.0,linear
72,84332,43910,43910,0.125805,0.237021,0.0,0.0,0.5,0.2,6.0,linear
73,84347,43930,43930,0.126266,0.237886,0.0,0.0,0.5,0.2,6.0,linear
74,84360,43903,43903,0.125291,0.23618,0.0,0.0,0.5,0.2,6.0,linear
75,84605,44047,44047,0.125413,0.236664,0.0,0.0,0.5,0.2,6.0,linear
76,85198,44335,44335,0.124952,0.235585,0.0,0.0,0.5,0.2,6.0,linear
77,84180,43774,43774,0.126506,0.238278,0.0,0.0,0.5,0.2,6.0,linear
78,83956,43665,43665,0.127928,0.241409,0.0,0.0,0.5,0.2,6.0,linear
79,84383,43843,43843,0.129363,0.243842,0.0,0.0,0.5,0.2,6.0,linear
80,84536,43670,43670,0.129352,0.243605,0.0,0.0,0.5,0.2,6.0,linear
81,83863,43434,43434,0.129106,0.243553,0.0,0.0,0.5,0.2,6.0,linear
82,84378,43618,43618,0.13037,0.245993,0.0,0.0,0.5,0.2,6.0,linear
83,84053,43440,43440,0.130213,0.245935,0.0,0.0,0.5,0.2,6.0,linear
84,84356,43557,43557,0.131275,0.248518,0.0,0.0,0.5,0.2,6.0,linear
85,84557,43511,43511,0.13064,0.246554,0.0,0.0,0.5,0.2,6.0,linear
86,84170,43457,43457,0.130394,0.246313,0.0,0.0,0.5,0.2,6.0,linear
87,84828,43467,43467,0.13027,0.245728,0.0,0.0,0.5,0.2,6.0,linear
88,83869,43222,43222,0.130081,0.245593,0.0,0.0,0.5,0.2,6.0,linear
89,84172,43314,43314,0.130755,0.24662,0.0,0.0,0.5,0.2,6.0,linear
90,84327,43477,43477,0.130132,0.245546,0.0,0.0,0.5,0.2,6.0,linear
91,84429,43304,43304,0.129599,0.244537,0.0,0.0,0.5,0.2,6.0,linear
92,84647,43384,43384,0.130476,0.24622,0.0,0.0,0.5,0.2,6.0,linear
93,84595,43516,43516,0.129623,0.244545,0.0,0.0,0.5,0.2,6.0,linear
94,84257,43452,43452,0.132483,0.250406,0.0,0.0,0.5,0.2,6.0,linear
95,84212,43198,43198,0.130873,0.247076,0.0,0.0,0.5,0.2,6.0,linear
96,83851,43177,43177,0.130685,0.247013,0.0,0.0,0.5,0.2,6.0,linear
97,84453,43426,43426,0.131121,0.247376,0.0,0.0,0.5,0.2,6.0,linear
98,84482,43399,43399,0.131567,0.248548,0.0,0.0,0.5,0.2,6.0,linear
99,84362,43214,43214,0.131837,0.248973,0.0,0.0,0.5,0.2,6.0,linear
100,84477,43366,43366,0.130933,0.247312,0.0,0.0,0.5,0.2,6.0,linear
101,84884,43553,43553,0.13077,0.247023,0.0,0.0,0.5,0.2,6.0,linear
102,84809,43558,43558,0.12949,0.24446,0.0,0.0,0.5,0.2,6.0,linear
103,84848,43946,43946,0.129593,0.244294,0.0,0.0,0.5,0.2,6.0,linear
104,84355,43681,43681,0.129116,0.243739,0.0,0.0,0.5,0.2,6.0,linear
105,83720,43436,43436,0.129027,0.243285,0.0,0.0,0.5,0.2,6.0,linear
106,83715,43472,43472,0.129575,0.244435,0.0,0.0,0.5,0.2,6.0,linear
107,84463,43614,43614,0.128917,0.24333,0.0,0.0,0.5,0.2,6.0,linear
108,84384,43380,43380,0.129594,0.244445,0.0,0.0,0.5,0.2,6.0,linear
109,84154,43280,43280,0.130858,0.247404,0.0,0.0,0.5,0.2,6.0,linear
110,84233,43192,43192,0.13062,0.246611,0.0,0.0,0.5,0.2,6.0,linear
111,84440,43299,43299,0.129597,0.244873,0.0,0.0,0.5,0.2,6.0,linear
112,84684,43459,43459,0.129704,0.244778,0.0,0.0,0.5,0.2,6.0,linear
113,84281,43238,43238,0.128988,0.243274,0.0,0.0,0.5,0.2,6.0,linear
114,84275,43521,43521,0.12871,0.242909,0.0,0.0,0.5,0.2,6.0,linear
115,84157,43814,43814,0.128468,0.242227,0.0,0.0,0.5,0.2,6.0,linear
116,84204,43785,43785,0.127127,0.239832,0.0,0.0,0.5,0.2,6.0,linear
117,83849,43535,43535,0.129069,0.243586,0.0,0.0,0.5,0.2,6.0,linear
118,84475,43668,43668,0.129824,0.244568,0.0,0.0,0.5,0.2,6.0,linear
119,84260,43411,43411,0.131302,0.247645,0.0,0.0,0.5,0.2,6.0,linear
120,84601,43253,43253,0.13113,0.247706,0.0,0.0,0.5,0.2,6.0,linear
121,84558,43447,43447,0.131084,0.247673,0.0,0.0,0.5,0.2,6.0,linear
122,84776,43526,43526,0.129899,0.245132,0.0,0.0,0.5,0.2,6.0,linear
123,84382,43447,43447,0.13146,0.248163,0.0,0.0,0.5,0.2,6.0,linear
124,84314,43336,43336,0.131117,0.247567,0.0,0.0,0.5,0.2,6.0,linear
125,84428,43475,43475,0.131074,0.247424,0.0,0.0,0.5,0.2,6.0,linear
126,84689,43586,43586,0.130743,0.247078,0.0,0.0,0.5,0.2,6.0,linear
127,84202,43238,43238,0.130147,0.245725,0.0,0.0,0.5,0.2,6.0,linear
128,84104,43476,43476,0.131816,0.248756,0.0,0.0,0.5,0.2,6.0,linear
129,84688,43635,43635,0.129773,0.244909,0.0,0.0,0.5,0.2,6.0,linear
130,84653,43653,43653,0.129531,0.244756,0.0,0.0,0.5,0.2,6.0,linear
131,84942,43731,43731,0.129854,0.245144,0.0,0.0,0.5,0.2,6.0,linear
132,84467,43647,43647,0.129233,0.243782,0.0,0.0,0.5,0.2,6.0,linear
133,84055,43382,43382,0.130791,0.246876,0.0,0.0,0.5,0.2,6.0,linear
134,84103,43221,43221,0.131535,0.248308,0.0,0.0,0.5,0.2,6.0,linear
135,84465,43463,43463,0.132125,0.2498,0.0,0.0,0.5,0.2,6.0,linear
136,84206,43279,43279,0.132065,0.249362,0.0,0.0,0.5,0.2,6.0,linear
137,83991,43289,43289,0.131436,0.248475,0.0,0.0,0.5,0.2,6.0,linear
138,84465,43568,43568,0.130902,0.247487,0.0,0.0,0.5,0.2,6.0,linear
139,84893,43789,43789,0.130198,0.246007,0.0,0.0,0.5,0.2,6.0,linear
140,84465,43544,43544,0.129529,0.244498,0.0,0.0,0.5,0.2,6.0,linear
141,84235,43469,43469,0.130078,0.246055,0.0,0.0,0.5,0.2,6.0,linear
142,84126,43545,43545,0.130204,0.246093,0.0,0.0,0.5,0.2,6.0,linear
143,84146,43301,43301,0.130557,0.246795,0.0,0.0,0.5,0.2,6.0,linear
144,84309,43261,43261,0.130238,0.24582,0.0,0.0,0.5,0.2,6.0,linear
145,85055,43560,43560,0.131537,0.248011,0.0,0.0,0.5,0.2,6.0,linear
146,84767,43712,43712,0.131495,0.247869,0.0,0.0,0.5,0.2,6.0,linear
147,84192,43433,43433,0.132836,0.250871,0.0,0.0,0.5,0.2,6.0,linear
148,84227,43104,43104,0.13326,0.251738,0.0,0.0,0.5,0.2,6.0,linear
149,84176,43268,43268,0.131885,0.249572,0.0,0.0,0.5,0.2,6.0,linear
150,84670,43252,43252,0.132144,0.249762,0.0,0.0,0.5,0.2,6.0,linear
151,84261,43139,43139,0.130883,0.247127,0.0,0.0,0.5,0.2,6.0,linear
152,84518,43457,43457,0.131006,0.247466,0.0,0.0,0.5,0.2,6.0,linear
153,84754,43404,43404,0.1315,0.248263,0.0,0.0,0.5,0.2,6.0,linear
154,84057,43215,43215,0.129919,0.245471,0.0,0.0,0.5,0.2,6.0,linear
155,83813,43245,43245,0.130639,0.247019,0.0,0.0,0.5,0.2,6.0,linear
156,84046,43211,43211,0.131936,0.249372,0.0,0.0,0.5,0.2,6.0,linear
157,84506,43361,43361,0.132592,0.250701,0.0,0.0,0.5,0.2,6.0,linear
158,84292,43413,43413,0.132725,0.250822,0.0,0.0,0.5,0.2,6.0,linear
159,84576,43428,43428,0.132261,0.249917,0.0,0.0,0.5,0.2,6.0,linear
160,84415,43374,43374,0.133522,0.252825,0.0,0.0,0.5,0.2,6.0,linear
