generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78596,49695,49695,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
2,78496,49657,49657,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
3,78388,49627,49627,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
4,77927,49545,49545,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
5,78891,50232,50232,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
6,79158,50388,50388,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
7,78293,50083,50083,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
8,77839,49893,49893,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
9,77509,49595,49595,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
10,78023,49727,49727,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
11,79419,50398,50398,0.0,0.0,0.0,0.0,0.5,0.825,6.0,linear
12,84075,49975,49975,0.0527479,0.0610709,0.0,0.0,0.5,0.825,6.0,linear
13,84740,48903,48523,0.0900193,0.11462,0.0,0.0,0.5,0.825,6.0,linear
14,84290,48193,46941,0.112865,0.16001,0.000483559,0.0,0.5,0.825,6.0,linear
15,84244,47465,44925,0.139437,0.212797,0.00213135,0.0,0.5,0.825,6.0,linear
16,84263,46385,42119,0.169807,0.269344,0.00537431,0.0,0.5,0.825,6.0,linear
17,83868,45203,39055,0.200198,0.324648,0.0110357,0.0,0.5,0.825,6.0,linear
18,83849,44186,35884,0.229123,0.376863,0.019194,0.0,0.5,0.825,6.0,linear
19,84954,43706,33072,0.256132,0.422975,0.0297599,0.0,0.5,0.825,6.0,linear
20,85456,42905,30007,0.284189,0.467338,0.0421945,0.0,0.5,0.825,6.0,linear
21,84914,41834,26820,0.309077,0.506741,0.056445,0.0,0.5,0.825,6.0,linear
22,85230,40935,23884,0.334084,0.544096,0.070734,0.0,0.5,0.825,6.0,linear
23,85071,40065,21054,0.356128,0.577997,0.0868774,0.0,0.5,0.825,6.0,linear
24,84952,38983,18273,0.378661,0.610591,0.102532,0.0,0.5,0.825,6.0,linear
25,84801,38039,15839,0.399476,0.6403,0.118139,0.0,0.5,0.825,6.0,linear
26,84769,37108,13641,0.419404,0.666582,0.131955,0.0,0.5,0.825,6.0,linear
27,84389,36228,11672,0.436989,0.691747,0.146697,0.0,0.5,0.825,6.0,linear
28,83666,35208,9723,0.455548,0.714296,0.160913,0.0,0.5,0.825,6.0,linear
29,83949,34478,8243,0.469795,0.732421,0.175362,0.0,0.5,0.825,6.0,linear
30,83707,33580,6844,0.486742,0.754371,0.186966,0.0,0.5,0.825,6.0,linear
31,82586,32525,5674,0.499881,0.77188,0.196411,0.0,0.5,0.825,6.0,linear
