generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78278,49323,49323,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
2,78294,49054,49054,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
3,79041,49805,49805,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
4,79171,50161,50161,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
5,79780,50604,50604,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
6,78482,50080,50080,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
7,78666,50213,50213,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
8,78703,50211,50211,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
9,77689,49646,49646,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
10,78865,49962,49962,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
11,78753,49974,49974,0.0,0.0,0.0,0.0,0.5,0.275,6.0,linear
12,80249,49831,49831,0.0185023,0.0221171,0.0,0.0,0.5,0.275,6.0,linear
13,81425,49892,49808,0.032801,0.0427804,0.0,0.0,0.5,0.275,6.0,linear
14,80760,49266,49019,0.0414011,0.0601526,0.0,0.0,0.5,0.275,6.0,linear
15,79845,48443,47944,0.0530819,0.0829387,0.0,0.0,0.5,0.275,6.0,linear
16,80092,47891,47039,0.0636535,0.104419,0.0,0.0,0.5,0.275,6.0,linear
17,81190,47973,46679,0.0746429,0.126627,0.0,0.0,0.5,0.275,6.0,linear
18,82344,47992,46216,0.0852476,0.146869,0.0,0.0,0.5,0.275,6.0,linear
19,82017,47497,45329,0.0960441,0.167684,0.0,0.0,0.5,0.275,6.0,linear
20,82953,47703,45164,0.106289,0.18671,0.0,0.0,0.5,0.275,6.0,linear
21,83374,47508,44584,0.115651,0.204631,0.0,0.0,0.5,0.275,6.0,linear
22,84027,47321,44094,0.124707,0.221382,0.0,0.0,0.5,0.275,6.0,linear
23,83942,46833,43284,0.133273,0.238079,0.0,0.0,0.5,0.275,6.0,linear
24,83915,46212,42246,0.144758,0.260118,0.0,0.0,0.5,0.275,6.0,linear
25,84662,46063,41731,0.153814,0.275916,0.0,0.0,0.5,0.275,6.0,linear
26,85265,45962,41320,0.163754,0.294256,0.0,0.0,0.5,0.275,6.0,linear
27,85313,45579,40568,0.172818,0.309786,0.0,0.0,0.5,0.275,6.0,linear
28,85589,45259,39995,0.18022,0.32246,0.0,0.0,0.5,0.275,6.0,linear
29,85320,44802,39277,0.18939,0.338188,0.0,0.0,0.5,0.275,6.0,linear
30,85348,44157,38313,0.198846,0.354947,0.0,0.0,0.5,0.275,6.0,linear
31,84742,43457,37187,0.208388,0.370416,0.0,0.0,0.5,0.275,6.0,linear
32,85021,43254,36689,0.217458,0.386002,0.0,0.0,0.5,0.275,6.0,linear
33,85379,42856,36015,0.228779,0.403999,0.0,0.0,0.5,0.275,6.0,linear
34,85181,42044,34907,0.239182,0.421168,0.0,0.0,0.5,0.275,6.0,linear
35,84985,41265,33855,0.250036,0.438893,0.0,0.0,0.5,0.275,6.0,linear
36,84499,40877,33126,0.259869,0.455049,0.0,0.0,0.5,0.275,6.0,linear
37,84071,40231,32302,0.269086,0.469641,0.0,0.0,0.5,0.275,6.0,linear
38,83827,39363,31223,0.280037,0.486561,0.0,0.0,0.5,0.275,6.0,linear
39,83149,38666,30305,0.291187,0.505388,0.0,0.0,0.5,0.275,6.0,linear
40,82932,37905,29214,0.30305,0.523709,0.0,0.0,0.5,0.275,6.0,linear
41,82594,36918,27971,0.315201,0.540383,0.0,0.0,0.5,0.275,6.0,linear
42,81784,35849,26763,0.327541,0.559688,0.0,0.0,0.5,0.275,6.0,linear
43,81377,35189,25789,0.341238,0.578792,0.0,0.0,0.5,0.275,6.0,linear
44,80255,33884,24302,0.355266,0.59793,0.0,0.0,0.5,0.275,6.0,linear
45,78865,32647,22949,0.368716,0.616559,0.0,0.0,0.5,0.275,6.0,linear
46,77563,31498,21579,0.382361,0.634705,0.0,0.0,0.5,0.275,6.0,linear
47,76012,30353,20366,0.396655,0.651777,0.0,0.0,0.5,0.275,6.0,linear
48,74327,29051,19109,0.410186,0.66897,0.0,0.0,0.5,0.275,6.0,linear
49,72771,27809,17887,0.424087,0.685364,0.0,0.0,0.5,0.275,6.0,linear
50,71294,26641,16709,0.440041,0.705721,0.0,0.0,0.5,0.275,6.0,linear
51,69085,25147,15274,0.455629,0.723944,0.0,0.0,0.5,0.275,6.0,linear
52,66896,23733,14092,0.473298,0.742406,0.0,0.0,0.5,0.275,6.0,linear
53,64911,22177,12752,0.488966,0.760852,0.0,0.0,0.5,0.275,6.0,linear
54,62021,20716,11443,0.507104,0.779174,0.0,0.0,0.5,0.275,6.0,linear
55,59035,19187,10190,0.52321,0.795362,0.0,0.0,0.5,0.275,6.0,linear
56,56642,17738,9097,0.541767,0.810428,0.0,0.0,0.5,0.275,6.0,linear
57,53844,16329,8013,0.562365,0.828038,0.0,0.0,0.5,0.275,6.0,linear
58,50679,14679,6887,0.580852,0.844862,0.0,0.0,0.5,0.275,6.0,linear
59,47789,13284,5965,0.599902,0.859852,0.0,0.0,0.5,0.275,6.0,linear
60,44042,11735,4977,0.619353,0.875,0.0,0.0,0.5,0.275,6.0,linear
61,41016,10432,4210,0.636405,0.888039,0.0,0.0,0.5,0.275,6.0,linear
62,36991,8920,3359,0.657141,0.902458,0.0,0.0,0.5,0.275,6.0,linear
63,33381,7572,2570,0.676634,0.915284,0.0,0.0,0.5,0.275,6.0,linear
64,29404,6410,2002,0.697959,0.926266,0.0,0.0,0.5,0.275,6.0,linear
65,25959,5316,1534,0.723095,0.9365,0.0,0.0,0.5,0.275,6.0,linear
66,22737,4376,1152,0.741827,0.9444,0.0,0.0,0.5,0.275,6.0,linear
67,19673,3562,859,0.763962,0.955169,0.0,0.0,0.5,0.275,6.0,linear
68,16930,2790,603,0.784628,0.963629,0.0,0.0,0.5,0.275,6.0,linear
69,14225,2152,403,0.806812,0.970319,0.0,0.0,0.5,0.275,6.0,linear
70,11706,1644,286,0.828135,0.975702,0.0,0.0,0.5,0.275,6.0,linear
71,9843,1206,199,0.854581,0.979777,0.0,0.0,0.5,0.275,6.0,linear
72,8172,845,131,0.867799,0.983061,0.0,0.0,0.5,0.275,6.0,linear
73,6875,620,81,0.88593,0.987683,0.0,0.0,0.5,0.275,6.0,linear
74,5648,434,49,0.902003,0.99068,0.0,0.0,0.5,0.275,6.0,linear
75,4790,291,32,0.919363,0.991475,0.0,0.0,0.5,0.275,6.0,linear
76,4024,191,19,0.936515,0.993483,0.0,0.0,0.5,0.275,6.0,linear
77,3520,134,14,0.950292,0.993177,0.0,0.0,0.5,0.275,6.0,linear
78,3242,96,14,0.963553,0.994457,0.0,0.0,0.5,0.275,6.0,linear
79,3042,48,8,0.971376,0.99665,0.0,0.0,0.5,0.275,6.0,linear
80,2809,32,8,0.980034,0.996558,0.0,0.0,0.5,0.275,6.0,linear
81,2705,18,4,0.985781,0.99856,0.0,0.0,0.5,0.275,6.0,linear
82,2627,13,0,0.993281,1.0,0.0,0.0,0.5,0.275,6.0,linear
83,2544,8,0,0.996718,1.0,0.0,0.0,0.5,0.275,6.0,linear
84,2527,5,0,0.998431,1.0,0.0,0.0,0.5,0.275,6.0,linear
85,2435,3,0,0.999385,1.0,0.0,0.0,0.5,0.275,6.0,linear
86,2439,2,0,0.99959,1.0,0.0,0.0,0.5,0.275,6.0,linear
87,2478,0,0,1.0,1.0,0.0,0.0,0.5,0.275,6.0,linear

