generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,rate_complete_r2,rate_partial_r2,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78346,49236,49236,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
2,78285,49181,49181,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
3,78938,49678,49678,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
4,80033,50541,50541,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
5,79610,50585,50585,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
6,78834,50191,50191,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
7,78555,49999,49999,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
8,78736,50151,50151,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
9,78450,49891,49891,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
10,78803,49990,49990,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
11,77989,49507,49507,0.0,0.0,0.0,0.0,0.5,0.525,6.0,linear
12,81640,49836,49836,0.0334478,0.0392449,0.0,0.0,0.5,0.525,6.0,linear
13,83389,49709,49605,0.0588254,0.0755435,0.0,0.0,0.5,0.525,6.0,linear
14,81792,48433,48106,0.0737105,0.105196,0.000278271,0.0,0.5,0.525,6.0,linear
15,81006,47153,46447,0.0912441,0.139843,0.00116566,0.0,0.5,0.525,6.0,linear
16,80601,45975,44747,0.109002,0.175216,0.00320555,0.0,0.5,0.525,6.0,linear
17,82181,45686,43741,0.124466,0.205973,0.00635319,0.0,0.5,0.525,6.0,linear
18,82749,45094,42322,0.140919,0.237541,0.0113475,0.0,0.5,0.525,6.0,linear
19,82774,44414,40540,0.154513,0.263548,0.0181732,0.0,0.5,0.525,6.0,linear
20,82417,43380,38530,0.168003,0.287562,0.0267439,0.0,0.5,0.525,6.0,linear
21,82388,42582,36544,0.180018,0.309864,0.0364064,0.0,0.5,0.525,6.0,linear
22,82933,42146,34792,0.19399,0.335118,0.0461684,0.0,0.5,0.525,6.0,linear
23,83383,41722,32973,0.204746,0.354154,0.057833,0.0,0.5,0.525,6.0,linear
24,83009,41070,30994,0.215595,0.372714,0.0698204,0.0,0.5,0.525,6.0,linear
25,83220,40369,29048,0.22477,0.388388,0.0819855,0.0,0.5,0.525,6.0,linear
26,82713,39656,27132,0.23311,0.401977,0.0945998,0.0,0.5,0.525,6.0,linear
27,82763,39309,25545,0.239489,0.413836,0.106168,0.0,0.5,0.525,6.0,linear
28,83522,39121,24050,0.245816,0.424061,0.118141,0.0,0.5,0.525,6.0,linear
29,83680,38682,22599,0.253247,0.436693,0.129587,0.0,0.5,0.525,6.0,linear
