generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78119,49111,49111,0.0,0.0,0.7,0.5,6.0,concave
2,78131,49146,49146,0.0,0.0,0.7,0.5,6.0,concave
3,77965,49244,49244,0.0,0.0,0.7,0.5,6.0,concave
4,77661,49315,49315,0.0,0.0,0.7,0.5,6.0,concave
5,78020,49485,49485,0.0,0.0,0.7,0.5,6.0,concave
6,78310,49819,49819,0.0,0.0,0.7,0.5,6.0,concave
7,78669,50240,50240,0.0,0.0,0.7,0.5,6.0,concave
8,78625,50302,50302,0.0,0.0,0.7,0.5,6.0,concave
9,78969,50495,50495,0.0,0.0,0.7,0.5,6.0,concave
10,78845,50152,50152,0.0,0.0,0.7,0.5,6.0,concave
11,78673,50019,50019,0.0,0.0,0.7,0.5,6.0,concave
12,81408,49835,49835,0.0330195,0.0386264,0.7,0.5,6.0,concave
13,82514,49263,49263,0.0567441,0.0726421,0.7,0.5,6.0,concave
14,80942,47764,47764,0.0700865,0.0988273,0.7,0.5,6.0,concave
15,78875,45935,45935,0.0849847,0.12798,0.7,0.5,6.0,concave
16,76082,43533,43533,0.0994972,0.156046,0.7,0.5,6.0,concave
17,73864,41201,41201,0.114371,0.184545,0.7,0.5,6.0,concave
18,71014,38661,38661,0.127942,0.210765,0.7,0.5,6.0,concave
19,68086,36171,36171,0.140704,0.234088,0.7,0.5,6.0,concave
20,65584,33968,33968,0.153357,0.257993,0.7,0.5,6.0,concave
21,63263,31947,31947,0.166279,0.2817,0.7,0.5,6.0,concave
22,60227,29621,29621,0.176659,0.301689,0.7,0.5,6.0,concave
23,58268,27803,27803,0.190669,0.326731,0.7,0.5,6.0,concave
24,55412,25932,25932,0.201271,0.346802,0.7,0.5,6.0,concave
25,53402,24324,24324,0.212079,0.36575,0.7,0.5,6.0,concave
26,51501,22742,22742,0.222518,0.384701,0.7,0.5,6.0,concave
27,49333,21245,21245,0.232307,0.401623,0.7,0.5,6.0,concave
28,47673,20114,20114,0.242659,0.421095,0.7,0.5,6.0,concave
29,45747,18752,18752,0.252306,0.437646,0.7,0.5,6.0,concave
30,44231,17576,17576,0.260904,0.451738,0.7,0.5,6.0,concave
31,42383,16603,16603,0.269761,0.468677,0.7,0.5,6.0,concave
32,40961,15632,15632,0.279296,0.484443,0.7,0.5,6.0,concave
33,39077,14602,14602,0.288269,0.500281,0.7,0.5,6.0,concave
34,38102,13647,13647,0.297668,0.516094,0.7,0.5,6.0,concave
35,36602,12933,12933,0.304092,0.526176,0.7,0.5,6.0,concave
