generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77928,49203,49203,0.0,0.0,1.0,0.0,6.0,convex
2,77883,49432,49432,0.0,0.0,1.0,0.0,6.0,convex
3,83167,52247,52247,0.0,0.0,1.0,0.0,6.0,convex
4,80166,51122,51122,0.0,0.0,1.0,0.0,6.0,convex
5,71066,46663,46663,0.0,0.0,1.0,0.0,6.0,convex
6,75883,48815,48815,0.0,0.0,1.0,0.0,6.0,convex
7,87534,54034,54034,0.0,0.0,1.0,0.0,6.0,convex
8,80788,50937,50937,0.0,0.0,1.0,0.0,6.0,convex
9,65693,43923,43923,0.0,0.0,1.0,0.0,6.0,convex
10,77789,49845,49845,0.0,0.0,1.0,0.0,6.0,convex
11,95295,57921,57921,0.0,0.0,1.0,0.0,6.0,convex
12,75541,48146,48146,0.0,0.0,1.0,0.0,6.0,convex
13,48034,35198,35198,0.0,0.0,1.0,0.0,6.0,convex
14,86556,53664,53664,0.0,0.0,1.0,0.0,6.0,convex
15,108002,63291,63291,0.0,0.0,1.0,0.0,6.0,convex
16,72861,46637,46637,0.0,0.0,1.0,0.0,6.0,convex
17,40800,32650,32650,0.0,0.0,1.0,0.0,6.0,convex
18,87418,54973,54973,0.0,0.0,1.0,0.0,6.0,convex
19,111010,64609,64609,0.0,0.0,1.0,0.0,6.0,convex
20,73437,46153,46153,0.0,0.0,1.0,0.0,6.0,convex
21,40745,32514,32514,0.0,0.0,1.0,0.0,6.0,convex
22,90855,56967,56967,0.0,0.0,1.0,0.0,6.0,convex
23,112032,65505,65505,0.0,0.0,1.0,0.0,6.0,convex
24,73579,46343,46343,0.0,0.0,1.0,0.0,6.0,convex
25,40534,32625,32625,0.0,0.0,1.0,0.0,6.0,convex
26,89988,56448,56448,0.0,0.0,1.0,0.0,6.0,convex
27,111962,65256,65256,0.0,0.0,1.0,0.0,6.0,convex
28,73367,46056,46056,0.0,0.0,1.0,0.0,6.0,convex
29,40469,32463,32463,0.0,0.0,1.0,0.0,6.0,convex
30,91859,57264,57264,0.0,0.0,1.0,0.0,6.0,convex
31,112068,65684,65684,0.0,0.0,1.0,0.0,6.0,convex
32,73501,46616,46616,0.0,0.0,1.0,0.0,6.0,convex
33,40811,32966,32966,0.0,0.0,1.0,0.0,6.0,convex
34,89396,56343,56343,0.0,0.0,1.0,0.0,6.0,convex
35,111210,65295,65295,0.0,0.0,1.0,0.0,6.0,convex
36,73041,46108,46108,0.0,0.0,1.0,0.0,6.0,convex
37,40521,32637,32637,0.0,0.0,1.0,0.0,6.0,convex
38,90986,57016,57016,0.0,0.0,1.0,0.0,6.0,convex
39,111769,65512,65512,0.0,0.0,1.0,0.0,6.0,convex
40,73610,46518,46518,0.0,0.0,1.0,0.0,6.0,convex
41,40724,32746,32746,0.0,0.0,1.0,0.0,6.0,convex
42,90011,56632,56632,0.0,0.0,1.0,0.0,6.0,convex

