generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78623,49311,49311,0.0,0.0,0.7,3.0,6.0,convex
2,78021,49056,49056,0.0,0.0,0.7,3.0,6.0,convex
3,81541,51076,51076,0.0,0.0,0.7,3.0,6.0,convex
4,82098,51638,51638,0.0,0.0,0.7,3.0,6.0,convex
5,74564,48244,48244,0.0,0.0,0.7,3.0,6.0,convex
6,74067,47921,47921,0.0,0.0,0.7,3.0,6.0,convex
7,83304,52164,52164,0.0,0.0,0.7,3.0,6.0,convex
8,84330,52528,52528,0.0,0.0,0.7,3.0,6.0,convex
9,67968,44841,44841,0.0,0.0,0.7,3.0,6.0,convex
10,75511,48740,48740,0.0,0.0,0.7,3.0,6.0,convex
11,93563,57597,57597,0.0,0.0,0.7,3.0,6.0,convex
12,98470,50872,50872,0.183162,0.183162,0.7,3.0,6.0,convex
13,76603,36018,36018,0.269501,0.328438,0.7,3.0,6.0,convex
14,98883,42735,42735,0.265066,0.350597,0.7,3.0,6.0,convex
15,117410,46954,46954,0.286501,0.396711,0.7,3.0,6.0,convex
16,112334,41233,41233,0.321537,0.457472,0.7,3.0,6.0,convex
17,99962,35180,35180,0.360365,0.544978,0.7,3.0,6.0,convex
18,105735,34104,34104,0.381733,0.591286,0.7,3.0,6.0,convex
19,107824,31193,31193,0.397978,0.630074,0.7,3.0,6.0,convex
20,108365,27197,27197,0.413907,0.662429,0.7,3.0,6.0,convex
21,106825,24907,24907,0.426992,0.688746,0.7,3.0,6.0,convex
22,106408,23441,23441,0.438064,0.707584,0.7,3.0,6.0,convex
23,104973,22058,22058,0.447565,0.72433,0.7,3.0,6.0,convex
24,102534,20475,20475,0.456814,0.739399,0.7,3.0,6.0,convex
25,99799,18859,18859,0.464733,0.751475,0.7,3.0,6.0,convex
26,97417,17447,17447,0.473122,0.761243,0.7,3.0,6.0,convex
27,94407,16223,16223,0.481212,0.77153,0.7,3.0,6.0,convex
28,91456,15213,15213,0.488921,0.779003,0.7,3.0,6.0,convex
29,88078,13943,13943,0.497329,0.788685,0.7,3.0,6.0,convex
30,85684,13064,13064,0.504857,0.795461,0.7,3.0,6.0,convex
31,82619,12128,12128,0.513769,0.802306,0.7,3.0,6.0,convex
32,78967,11238,11238,0.521969,0.810669,0.7,3.0,6.0,convex
33,75943,10317,10317,0.532531,0.818431,0.7,3.0,6.0,convex
34,72556,9387,9387,0.540667,0.826556,0.7,3.0,6.0,convex
35,69801,8592,8592,0.551739,0.834344,0.7,3.0,6.0,convex
36,66720,7817,7817,0.56584,0.843768,0.7,3.0,6.0,convex
37,63079,6890,6890,0.579401,0.854349,0.7,3.0,6.0,convex
38,60029,6072,6072,0.597504,0.864475,0.7,3.0,6.0,convex
39,56452,5215,5215,0.614336,0.873378,0.7,3.0,6.0,convex
40,53064,4491,4491,0.635066,0.883937,0.7,3.0,6.0,convex
41,49390,3744,3744,0.65584,0.897489,0.7,3.0,6.0,convex
42,46787,3123,3123,0.681554,0.90942,0.7,3.0,6.0,convex
43,43841,2486,2486,0.71061,0.92234,0.7,3.0,6.0,convex
44,41212,1918,1918,0.740228,0.93509,0.7,3.0,6.0,convex
45,38584,1525,1525,0.769897,0.944266,0.7,3.0,6.0,convex
46,36143,1164,1164,0.801666,0.954728,0.7,3.0,6.0,convex
47,34315,853,853,0.837044,0.965572,0.7,3.0,6.0,convex
48,32644,598,598,0.869361,0.975898,0.7,3.0,6.0,convex
49,31002,408,408,0.900258,0.983303,0.7,3.0,6.0,convex
50,29634,264,264,0.926943,0.988068,0.7,3.0,6.0,convex
51,28929,160,160,0.94693,0.992342,0.7,3.0,6.0,convex
52,28452,99,99,0.96457,0.995101,0.7,3.0,6.0,convex
53,27867,50,50,0.97756,0.997231,0.7,3.0,6.0,convex
54,27579,26,26,0.986533,0.99874,0.7,3.0,6.0,convex
55,27267,13,13,0.992817,0.999415,0.7,3.0,6.0,convex
56,27203,8,8,0.996366,0.999706,0.7,3.0,6.0,convex
57,27155,3,3,0.998325,0.99989,0.7,3.0,6.0,convex
58,27088,2,2,0.999114,0.999926,0.7,3.0,6.0,convex
59,27219,1,1,0.999523,0.999963,0.7,3.0,6.0,convex
60,27061,0,0,0.999649,1.0,0.7,3.0,6.0,convex

