generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77949,49089,49089,0.0,0.0,0.8,1.75,6.0,convex
2,78035,49362,49362,0.0,0.0,0.8,1.75,6.0,convex
3,81968,51415,51415,0.0,0.0,0.8,1.75,6.0,convex
4,79134,50188,50188,0.0,0.0,0.8,1.75,6.0,convex
5,74725,48074,48074,0.0,0.0,0.8,1.75,6.0,convex
6,80328,50908,50908,0.0,0.0,0.8,1.75,6.0,convex
7,83998,52644,52644,0.0,0.0,0.8,1.75,6.0,convex
8,75065,48225,48225,0.0,0.0,0.8,1.75,6.0,convex
9,69176,45500,45500,0.0,0.0,0.8,1.75,6.0,convex
10,85852,53785,53785,0.0,0.0,0.8,1.75,6.0,convex
11,89771,55524,55524,0.0,0.0,0.8,1.75,6.0,convex
12,70590,41223,41223,0.119589,0.135469,0.8,1.75,6.0,convex
13,78873,41847,41847,0.153854,0.191261,0.8,1.75,6.0,convex
14,107993,53309,53309,0.170863,0.23067,0.8,1.75,6.0,convex
15,107555,50372,50372,0.190396,0.237135,0.8,1.75,6.0,convex
16,74730,36505,36505,0.25002,0.376813,0.8,1.75,6.0,convex
17,87912,38431,38431,0.270402,0.426527,0.8,1.75,6.0,convex
18,98601,39093,39093,0.285394,0.46306,0.8,1.75,6.0,convex
19,101607,35945,35945,0.302896,0.50007,0.8,1.75,6.0,convex
20,97941,33258,33258,0.320978,0.538192,0.8,1.75,6.0,convex
21,99298,32800,32800,0.333469,0.564675,0.8,1.75,6.0,convex
22,101184,32238,32238,0.34244,0.5844,0.8,1.75,6.0,convex
23,99993,29779,29779,0.353986,0.606845,0.8,1.75,6.0,convex
24,98834,27943,27943,0.363951,0.62616,0.8,1.75,6.0,convex
25,98699,26853,26853,0.371893,0.640977,0.8,1.75,6.0,convex
26,97457,25702,25702,0.379081,0.655127,0.8,1.75,6.0,convex
27,97324,24674,24674,0.387095,0.669811,0.8,1.75,6.0,convex
28,95907,23575,23575,0.392295,0.679665,0.8,1.75,6.0,convex
29,94229,22667,22667,0.396281,0.687595,0.8,1.75,6.0,convex
30,92333,21582,21582,0.402744,0.697854,0.8,1.75,6.0,convex
31,90581,20527,20527,0.409911,0.709679,0.8,1.75,6.0,convex
32,89054,19569,19569,0.413744,0.715374,0.8,1.75,6.0,convex
33,86965,18742,18742,0.418453,0.722827,0.8,1.75,6.0,convex
34,85458,17797,17797,0.424333,0.731896,0.8,1.75,6.0,convex
35,83390,16864,16864,0.429849,0.739668,0.8,1.75,6.0,convex
36,80835,15868,15868,0.435659,0.74747,0.8,1.75,6.0,convex
37,78777,15021,15021,0.439089,0.752621,0.8,1.75,6.0,convex
38,76807,14260,14260,0.444667,0.758216,0.8,1.75,6.0,convex
39,74395,13416,13416,0.449533,0.762563,0.8,1.75,6.0,convex
40,71701,12806,12806,0.454279,0.768293,0.8,1.75,6.0,convex
41,69223,12019,12019,0.460788,0.775352,0.8,1.75,6.0,convex
42,66691,11346,11346,0.466488,0.782086,0.8,1.75,6.0,convex
43,64177,10478,10478,0.472951,0.788952,0.8,1.75,6.0,convex
44,62366,9851,9851,0.480227,0.796407,0.8,1.75,6.0,convex
45,59591,9119,9119,0.485582,0.799455,0.8,1.75,6.0,convex
46,57373,8588,8588,0.494488,0.805431,0.8,1.75,6.0,convex
47,54374,7849,7849,0.504801,0.815117,0.8,1.75,6.0,convex
48,52041,7111,7111,0.514131,0.822494,0.8,1.75,6.0,convex
49,48908,6423,6423,0.525144,0.831242,0.8,1.75,6.0,convex
50,46268,5590,5590,0.538266,0.842075,0.8,1.75,6.0,convex
51,43843,4945,4945,0.553515,0.853468,0.8,1.75,6.0,convex
52,41068,4311,4311,0.569237,0.862564,0.8,1.75,6.0,convex
53,37820,3710,3710,0.587404,0.871744,0.8,1.75,6.0,convex
54,34860,3124,3124,0.606861,0.883498,0.8,1.75,6.0,convex
55,32404,2556,2556,0.630117,0.89416,0.8,1.75,6.0,convex
56,29976,2134,2134,0.657124,0.90327,0.8,1.75,6.0,convex
57,27112,1705,1705,0.68304,0.91462,0.8,1.75,6.0,convex
58,25312,1364,1364,0.716275,0.924147,0.8,1.75,6.0,convex
59,23581,1086,1086,0.747765,0.935766,0.8,1.75,6.0,convex
60,22080,845,845,0.777774,0.949018,0.8,1.75,6.0,convex
61,20891,591,591,0.811671,0.958449,0.8,1.75,6.0,convex
62,19850,453,453,0.845352,0.96854,0.8,1.75,6.0,convex
63,18771,328,328,0.877369,0.976017,0.8,1.75,6.0,convex
64,17838,234,234,0.905227,0.983103,0.8,1.75,6.0,convex
65,17315,151,151,0.928907,0.989067,0.8,1.75,6.0,convex
66,16866,85,85,0.950253,0.993033,0.8,1.75,6.0,convex
67,16342,53,53,0.966061,0.996092,0.8,1.75,6.0,convex
68,16151,20,20,0.977355,0.998291,0.8,1.75,6.0,convex
69,16095,9,9,0.988052,0.999381,0.8,1.75,6.0,convex
70,15897,6,6,0.994036,0.999623,0.8,1.75,6.0,convex
71,15804,3,3,0.99662,0.99981,0.8,1.75,6.0,convex
72,15821,1,1,0.998548,0.999937,0.8,1.75,6.0,convex
73,15697,0,0,0.999236,1.0,0.8,1.75,6.0,convex

