"generation","adult_population_size","adult_female_population_size","juvenile_population_size","adult_drive_frequency","juvenile_drive_frequency","drive_efficiency"
273,25609.9,8792.55,16821.75,0.37216395,0.4296316,1
274,25607.05,8800.65,16881.55,0.37213595,0.4300057,1
275,25662.4,8811.4,16824.2,0.37238395,0.42926035,1
276,25670.6,8810.55,16896.3,0.3720461,0.4297638,1
277,25676.25,8826.2,16868.45,0.3721898,0.4300595,1
278,25701.4,8850.7,16845.75,0.3722723,0.4300035,1
279,25705.9,8843.05,16911.45,0.3725777,0.43000165,1
280,25717.2,8827.85,16834.2,0.3727573,0.43019875,1
281,25670.55,8808.8,16912.2,0.37271545,0.42979255,1
282,25699.7,8819.6,16876.7,0.3726511,0.4298634,1
283,25708.55,8827.85,16878.9,0.37252135,0.42985725,1
284,25765.75,8836,16845.35,0.3725861,0.4295136,1
285,25745.05,8861.45,16890.45,0.37226805,0.4295414,1
286,25750.15,8891,16891.75,0.37214115,0.43004825,1
287,25761.7,8900.55,16870.25,0.3721801,0.42947715,1
288,25777.2,8892.5,16917.1,0.37206275,0.4296058,1
289,25756.95,8883.45,16992.8,0.37191,0.42978475,1
290,25823.25,8877.6,16914.65,0.37224075,0.4296995,1
291,25807.9,8874,16992.9,0.37240625,0.42959895,1
292,25916.45,8909.05,16963,0.37238675,0.4290378,1
293,25876.9,8906.2,16965,0.3717362,0.429164,1
294,25899.35,8926.85,17018.95,0.3716501,0.42899525,1
295,25934.45,8932,17001.4,0.3716845,0.42927445,1
296,25944.95,8944.15,17068.95,0.37161745,0.4299193,1
297,25971.9,8956.85,17030.25,0.37199305,0.43003515,1
298,25993.95,8937.9,16984.45,0.3724341,0.42926985,1
299,25986.95,8946,17018.45,0.37227545,0.43001295,1
300,25988.8,8960.8,17023.95,0.3724721,0.42910515,1
301,25976.7,8969.65,16968.55,0.37189695,0.42969335,1
302,25932.45,8968.35,16953.35,0.3720567,0.4293785,1
303,25892.7,8954.5,16944.05,0.3720214,0.4292645,1
304,25923.85,8963.6,16847.8,0.3720229,0.4294052,1
305,25828.25,8940.8,16961.05,0.37201185,0.42904855,1
306,25877.7,8943.85,16826.7,0.37198245,0.42928505,1
307,25796.4,8931.15,16869.55,0.3717729,0.42935715,1
308,25721.55,8932.6,16899.8,0.3715378,0.42891045,1
309,25757.5,8973.35,16912.1,0.37142805,0.42968635,1
310,25828.3,8966.2,16967,0.3718248,0.4293144,1
311,25928.95,8982.8,16915.9,0.37204915,0.4296212,1
312,25916.05,8953.5,16935.4,0.37210235,0.4290964,1
313,25887.2,8947.55,16904,0.37178765,0.4291575,1
314,25872.05,8962.85,16968.45,0.37148125,0.42880995,1
315,25952.85,8998.9,16931.2,0.37139765,0.4296779,1
316,25928.95,8981.1,16984.8,0.3718879,0.42902755,1
317,25977,8995.8,17022.65,0.3718381,0.42891995,1
