generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78032,48994,48994,0.0,0.0,0.0,8.0,6.0,convex
2,77945,49108,49108,0.0,0.0,0.0,8.0,6.0,convex
3,82914,51762,51762,0.0,0.0,0.0,8.0,6.0,convex
4,81821,51737,51737,0.0,0.0,0.0,8.0,6.0,convex
5,72058,47086,47086,0.0,0.0,0.0,8.0,6.0,convex
6,73950,47892,47892,0.0,0.0,0.0,8.0,6.0,convex
7,87186,53979,53979,0.0,0.0,0.0,8.0,6.0,convex
8,82958,51662,51662,0.0,0.0,0.0,8.0,6.0,convex
9,62347,42020,42020,0.0,0.0,0.0,8.0,6.0,convex
10,75903,48670,48670,0.0,0.0,0.0,8.0,6.0,convex
11,98278,59103,59103,0.0,0.0,0.0,8.0,6.0,convex
12,130239,50908,50908,0.248984,0.248984,0.0,8.0,6.0,convex
13,186410,68392,68392,0.302738,0.302738,0.0,8.0,6.0,convex
14,200364,77722,77722,0.280892,0.280892,0.0,8.0,6.0,convex
15,216498,87181,87181,0.266897,0.266897,0.0,8.0,6.0,convex
16,218697,91484,91484,0.26341,0.26341,0.0,8.0,6.0,convex
17,221571,94332,94332,0.26052,0.26052,0.0,8.0,6.0,convex
18,223666,96837,96837,0.257686,0.257686,0.0,8.0,6.0,convex
19,223949,96332,96332,0.25825,0.25825,0.0,8.0,6.0,convex
20,224473,96790,96790,0.257471,0.257471,0.0,8.0,6.0,convex
21,224839,97021,97021,0.257227,0.257227,0.0,8.0,6.0,convex
22,224976,97151,97151,0.257211,0.257211,0.0,8.0,6.0,convex
23,225373,97048,97048,0.257017,0.257017,0.0,8.0,6.0,convex
24,226295,97669,97669,0.256488,0.256488,0.0,8.0,6.0,convex
25,225801,97897,97897,0.25573,0.25573,0.0,8.0,6.0,convex
26,226301,98377,98377,0.255277,0.255277,0.0,8.0,6.0,convex
27,226038,98368,98368,0.255328,0.255328,0.0,8.0,6.0,convex
28,226160,98555,98555,0.255213,0.255213,0.0,8.0,6.0,convex
29,225754,98333,98333,0.25496,0.25496,0.0,8.0,6.0,convex
30,226373,98222,98222,0.255472,0.255472,0.0,8.0,6.0,convex
31,226215,98308,98308,0.255511,0.255511,0.0,8.0,6.0,convex
32,225822,97905,97905,0.25467,0.25467,0.0,8.0,6.0,convex
33,227246,98289,98289,0.256257,0.256257,0.0,8.0,6.0,convex
34,226066,97999,97999,0.255195,0.255195,0.0,8.0,6.0,convex
35,226181,98054,98054,0.25536,0.25536,0.0,8.0,6.0,convex
36,225839,97804,97804,0.256391,0.256391,0.0,8.0,6.0,convex
