generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78467,49382,49382,0.0,0.0,0.0,5.0,6.0,concave
2,78424,49276,49276,0.0,0.0,0.0,5.0,6.0,concave
3,78413,49378,49378,0.0,0.0,0.0,5.0,6.0,concave
4,78401,49606,49606,0.0,0.0,0.0,5.0,6.0,concave
5,78098,49680,49680,0.0,0.0,0.0,5.0,6.0,concave
6,78492,49949,49949,0.0,0.0,0.0,5.0,6.0,concave
7,78526,49935,49935,0.0,0.0,0.0,5.0,6.0,concave
8,78733,49950,49950,0.0,0.0,0.0,5.0,6.0,concave
9,78885,50110,50110,0.0,0.0,0.0,5.0,6.0,concave
10,79173,50189,50189,0.0,0.0,0.0,5.0,6.0,concave
11,79142,50194,50194,0.0,0.0,0.0,5.0,6.0,concave
12,108872,50138,50138,0.220994,0.220994,0.0,5.0,6.0,concave
13,122123,49250,49250,0.306961,0.306961,0.0,5.0,6.0,concave
14,119169,47737,47737,0.319762,0.319762,0.0,5.0,6.0,concave
15,114146,44882,44882,0.337027,0.337027,0.0,5.0,6.0,concave
16,108040,41361,41361,0.361909,0.361909,0.0,5.0,6.0,concave
17,100794,37112,37112,0.389956,0.389956,0.0,5.0,6.0,concave
18,94063,32733,32733,0.42354,0.42354,0.0,5.0,6.0,concave
19,87773,28828,28828,0.455405,0.455405,0.0,5.0,6.0,concave
20,82716,25192,25192,0.489754,0.489754,0.0,5.0,6.0,concave
21,77915,21876,21876,0.526094,0.526094,0.0,5.0,6.0,concave
22,73397,18918,18918,0.562945,0.562945,0.0,5.0,6.0,concave
23,69015,16201,16201,0.603789,0.603789,0.0,5.0,6.0,concave
24,65130,13509,13509,0.649365,0.649365,0.0,5.0,6.0,concave
25,61552,11301,11301,0.693679,0.693679,0.0,5.0,6.0,concave
26,58592,9243,9243,0.7396,0.7396,0.0,5.0,6.0,concave
27,55583,7405,7405,0.785015,0.785015,0.0,5.0,6.0,concave
28,53420,5702,5702,0.828763,0.828763,0.0,5.0,6.0,concave
29,51139,4288,4288,0.869585,0.869585,0.0,5.0,6.0,concave
30,49689,3152,3152,0.905929,0.905929,0.0,5.0,6.0,concave
31,47823,2164,2164,0.935171,0.935171,0.0,5.0,6.0,concave
32,46803,1407,1407,0.959062,0.959062,0.0,5.0,6.0,concave
33,46312,876,876,0.975245,0.975245,0.0,5.0,6.0,concave
34,45876,512,512,0.985688,0.985688,0.0,5.0,6.0,concave
35,45367,272,272,0.992025,0.992025,0.0,5.0,6.0,concave
36,45312,142,142,0.996116,0.996116,0.0,5.0,6.0,concave
37,45089,73,73,0.998004,0.998004,0.0,5.0,6.0,concave
38,45124,34,34,0.999202,0.999202,0.0,5.0,6.0,concave
39,44997,14,14,0.999689,0.999689,0.0,5.0,6.0,concave
40,44983,7,7,0.999844,0.999844,0.0,5.0,6.0,concave
41,45158,1,1,0.999978,0.999978,0.0,5.0,6.0,concave
42,44875,0,0,1.0,1.0,0.0,5.0,6.0,concave

