generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78153,49300,49300,0.0,0.0,0.0,9.0,6.0,convex
2,78283,49377,49377,0.0,0.0,0.0,9.0,6.0,convex
3,82362,51460,51460,0.0,0.0,0.0,9.0,6.0,convex
4,79899,50522,50522,0.0,0.0,0.0,9.0,6.0,convex
5,75771,48827,48827,0.0,0.0,0.0,9.0,6.0,convex
6,77094,49419,49419,0.0,0.0,0.0,9.0,6.0,convex
7,80832,50950,50950,0.0,0.0,0.0,9.0,6.0,convex
8,79883,50537,50537,0.0,0.0,0.0,9.0,6.0,convex
9,75037,48276,48276,0.0,0.0,0.0,9.0,6.0,convex
10,76479,49084,49084,0.0,0.0,0.0,9.0,6.0,convex
11,85877,53683,53683,0.0,0.0,0.0,9.0,6.0,convex
12,134818,50974,50974,0.272718,0.272718,0.0,9.0,6.0,convex
13,196867,68742,68742,0.326478,0.326478,0.0,9.0,6.0,convex
14,211243,77970,77970,0.304239,0.304239,0.0,9.0,6.0,convex
15,224408,86760,86760,0.293176,0.293176,0.0,9.0,6.0,convex
16,226550,90925,90925,0.291975,0.291975,0.0,9.0,6.0,convex
17,227757,93434,93434,0.288482,0.288482,0.0,9.0,6.0,convex
18,228640,94635,94635,0.286854,0.286854,0.0,9.0,6.0,convex
19,228958,93938,93938,0.287917,0.287917,0.0,9.0,6.0,convex
20,229335,93900,93900,0.288081,0.288081,0.0,9.0,6.0,convex
21,228928,93731,93731,0.287619,0.287619,0.0,9.0,6.0,convex
22,228536,93659,93659,0.287792,0.287792,0.0,9.0,6.0,convex
23,228231,93755,93755,0.287334,0.287334,0.0,9.0,6.0,convex
24,228408,93808,93808,0.287275,0.287275,0.0,9.0,6.0,convex
25,229137,94269,94269,0.287558,0.287558,0.0,9.0,6.0,convex
26,228580,94149,94149,0.287113,0.287113,0.0,9.0,6.0,convex
27,228765,94027,94027,0.286862,0.286862,0.0,9.0,6.0,convex
28,229253,94181,94181,0.287448,0.287448,0.0,9.0,6.0,convex
29,228283,93770,93770,0.286816,0.286816,0.0,9.0,6.0,convex
30,228762,93747,93747,0.288581,0.288581,0.0,9.0,6.0,convex
31,227889,93403,93403,0.288323,0.288323,0.0,9.0,6.0,convex
32,228416,93628,93628,0.287612,0.287612,0.0,9.0,6.0,convex
33,228430,93445,93445,0.288486,0.288486,0.0,9.0,6.0,convex
34,227554,93056,93056,0.288198,0.288198,0.0,9.0,6.0,convex
35,228312,93430,93430,0.287929,0.287929,0.0,9.0,6.0,convex
36,228363,93417,93417,0.288232,0.288232,0.0,9.0,6.0,convex
37,228987,93732,93732,0.287675,0.287675,0.0,9.0,6.0,convex
38,229050,93973,93973,0.287081,0.287081,0.0,9.0,6.0,convex
39,229316,94261,94261,0.287163,0.287163,0.0,9.0,6.0,convex
40,229499,94367,94367,0.285805,0.285805,0.0,9.0,6.0,convex
41,229736,94318,94318,0.285989,0.285989,0.0,9.0,6.0,convex
42,229467,94206,94206,0.285899,0.285899,0.0,9.0,6.0,convex
43,229151,94324,94324,0.286335,0.286335,0.0,9.0,6.0,convex
44,229905,94826,94826,0.286331,0.286331,0.0,9.0,6.0,convex
45,229920,94719,94719,0.287046,0.287046,0.0,9.0,6.0,convex
46,229482,94485,94485,0.288065,0.288065,0.0,9.0,6.0,convex
47,228989,94110,94110,0.288487,0.288487,0.0,9.0,6.0,convex
48,229072,94123,94123,0.287615,0.287615,0.0,9.0,6.0,convex
49,228004,93710,93710,0.287041,0.287041,0.0,9.0,6.0,convex
50,228003,93637,93637,0.287713,0.287713,0.0,9.0,6.0,convex
51,227980,93627,93627,0.28687,0.28687,0.0,9.0,6.0,convex
52,228421,93540,93540,0.287991,0.287991,0.0,9.0,6.0,convex
53,228614,93832,93832,0.287164,0.287164,0.0,9.0,6.0,convex
54,228769,94063,94063,0.287582,0.287582,0.0,9.0,6.0,convex
55,228685,94172,94172,0.287244,0.287244,0.0,9.0,6.0,convex
56,229149,94386,94386,0.286467,0.286467,0.0,9.0,6.0,convex
57,229984,94631,94631,0.286926,0.286926,0.0,9.0,6.0,convex
58,229497,94494,94494,0.286944,0.286944,0.0,9.0,6.0,convex
59,229690,94627,94627,0.286373,0.286373,0.0,9.0,6.0,convex
60,229891,94570,94570,0.286493,0.286493,0.0,9.0,6.0,convex
61,229984,94384,94384,0.286494,0.286494,0.0,9.0,6.0,convex
62,229717,94105,94105,0.28669,0.28669,0.0,9.0,6.0,convex
63,229639,93987,93987,0.286274,0.286274,0.0,9.0,6.0,convex
64,229694,94011,94011,0.286844,0.286844,0.0,9.0,6.0,convex
65,228832,93706,93706,0.287476,0.287476,0.0,9.0,6.0,convex
66,228246,93500,93500,0.287824,0.287824,0.0,9.0,6.0,convex
67,229077,93918,93918,0.287883,0.287883,0.0,9.0,6.0,convex
68,229391,94120,94120,0.287709,0.287709,0.0,9.0,6.0,convex
69,228861,94231,94231,0.287142,0.287142,0.0,9.0,6.0,convex
70,228634,94145,94145,0.28713,0.28713,0.0,9.0,6.0,convex
71,229053,93988,93988,0.287922,0.287922,0.0,9.0,6.0,convex
72,228753,94214,94214,0.286843,0.286843,0.0,9.0,6.0,convex
73,228880,94105,94105,0.285693,0.285693,0.0,9.0,6.0,convex
74,230056,94462,94462,0.287414,0.287414,0.0,9.0,6.0,convex
75,229008,94037,94037,0.286917,0.286917,0.0,9.0,6.0,convex
76,229367,94501,94501,0.286412,0.286412,0.0,9.0,6.0,convex
77,229181,94362,94362,0.287349,0.287349,0.0,9.0,6.0,convex
78,229373,94307,94307,0.287783,0.287783,0.0,9.0,6.0,convex
79,228924,94047,94047,0.287251,0.287251,0.0,9.0,6.0,convex
80,229191,93926,93926,0.287827,0.287827,0.0,9.0,6.0,convex
81,229207,93877,93877,0.287252,0.287252,0.0,9.0,6.0,convex
82,229473,93881,93881,0.287993,0.287993,0.0,9.0,6.0,convex
83,228754,93703,93703,0.287076,0.287076,0.0,9.0,6.0,convex
84,228662,93814,93814,0.286689,0.286689,0.0,9.0,6.0,convex
85,228627,93940,93940,0.287442,0.287442,0.0,9.0,6.0,convex
86,229075,94174,94174,0.28741,0.28741,0.0,9.0,6.0,convex
87,229618,94436,94436,0.286866,0.286866,0.0,9.0,6.0,convex
88,229224,94115,94115,0.287381,0.287381,0.0,9.0,6.0,convex
89,228916,93938,93938,0.287153,0.287153,0.0,9.0,6.0,convex
90,228788,93813,93813,0.287922,0.287922,0.0,9.0,6.0,convex
91,228667,93972,93972,0.287063,0.287063,0.0,9.0,6.0,convex
92,229115,94200,94200,0.287143,0.287143,0.0,9.0,6.0,convex
93,229411,94265,94265,0.287857,0.287857,0.0,9.0,6.0,convex
94,229099,94181,94181,0.287316,0.287316,0.0,9.0,6.0,convex
95,229385,94270,94270,0.286755,0.286755,0.0,9.0,6.0,convex
96,229663,93996,93996,0.286412,0.286412,0.0,9.0,6.0,convex
97,229806,94194,94194,0.287124,0.287124,0.0,9.0,6.0,convex
98,230006,94287,94287,0.28712,0.28712,0.0,9.0,6.0,convex
99,229299,93953,93953,0.287305,0.287305,0.0,9.0,6.0,convex
100,229384,94405,94405,0.286731,0.286731,0.0,9.0,6.0,convex
101,229052,94035,94035,0.287165,0.287165,0.0,9.0,6.0,convex
102,228940,94071,94071,0.286888,0.286888,0.0,9.0,6.0,convex
103,228754,93636,93636,0.287532,0.287532,0.0,9.0,6.0,convex
104,229112,93726,93726,0.288484,0.288484,0.0,9.0,6.0,convex
105,228588,93905,93905,0.287705,0.287705,0.0,9.0,6.0,convex
106,229048,93749,93749,0.288503,0.288503,0.0,9.0,6.0,convex
107,228440,93739,93739,0.287975,0.287975,0.0,9.0,6.0,convex
108,227781,93590,93590,0.286946,0.286946,0.0,9.0,6.0,convex
109,228119,93719,93719,0.287098,0.287098,0.0,9.0,6.0,convex
110,228714,93927,93927,0.286589,0.286589,0.0,9.0,6.0,convex
111,229054,94278,94278,0.285823,0.285823,0.0,9.0,6.0,convex
112,229410,94317,94317,0.286351,0.286351,0.0,9.0,6.0,convex
113,229581,94311,94311,0.287039,0.287039,0.0,9.0,6.0,convex
114,229219,94272,94272,0.287571,0.287571,0.0,9.0,6.0,convex
115,228978,93975,93975,0.286729,0.286729,0.0,9.0,6.0,convex
116,229101,93892,93892,0.287157,0.287157,0.0,9.0,6.0,convex
117,228966,94074,94074,0.287015,0.287015,0.0,9.0,6.0,convex
118,228394,93660,93660,0.287852,0.287852,0.0,9.0,6.0,convex
119,229124,94042,94042,0.288529,0.288529,0.0,9.0,6.0,convex
120,228507,93884,93884,0.28736,0.28736,0.0,9.0,6.0,convex
121,229424,94001,94001,0.287971,0.287971,0.0,9.0,6.0,convex
122,229162,94211,94211,0.287499,0.287499,0.0,9.0,6.0,convex
123,229065,94147,94147,0.28649,0.28649,0.0,9.0,6.0,convex
124,228703,93939,93939,0.28663,0.28663,0.0,9.0,6.0,convex
125,229149,94421,94421,0.286611,0.286611,0.0,9.0,6.0,convex
126,229296,94443,94443,0.287058,0.287058,0.0,9.0,6.0,convex
127,229467,94348,94348,0.287163,0.287163,0.0,9.0,6.0,convex
128,229557,94438,94438,0.286562,0.286562,0.0,9.0,6.0,convex
129,228990,94144,94144,0.286411,0.286411,0.0,9.0,6.0,convex
130,229020,94041,94041,0.287272,0.287272,0.0,9.0,6.0,convex
131,229100,94205,94205,0.286973,0.286973,0.0,9.0,6.0,convex
132,229440,94507,94507,0.286257,0.286257,0.0,9.0,6.0,convex
133,229235,94468,94468,0.286063,0.286063,0.0,9.0,6.0,convex
134,229939,94574,94574,0.285972,0.285972,0.0,9.0,6.0,convex
