generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78691,49583,49583,0.0,0.0,0.0,18.0,6.0,convex
2,78079,49188,49188,0.0,0.0,0.0,18.0,6.0,convex
3,80059,50449,50449,0.0,0.0,0.0,18.0,6.0,convex
4,79757,50584,50584,0.0,0.0,0.0,18.0,6.0,convex
5,76907,49165,49165,0.0,0.0,0.0,18.0,6.0,convex
6,76642,48863,48863,0.0,0.0,0.0,18.0,6.0,convex
7,81050,50915,50915,0.0,0.0,0.0,18.0,6.0,convex
8,83222,52318,52318,0.0,0.0,0.0,18.0,6.0,convex
9,73231,47552,47552,0.0,0.0,0.0,18.0,6.0,convex
10,71489,46604,46604,0.0,0.0,0.0,18.0,6.0,convex
11,87638,54198,54198,0.0,0.0,0.0,18.0,6.0,convex
12,195586,53925,53925,0.414091,0.414091,0.0,18.0,6.0,convex
13,284695,71969,71969,0.484072,0.484072,0.0,18.0,6.0,convex
14,294823,79805,79805,0.470688,0.470688,0.0,18.0,6.0,convex
15,301307,85298,85298,0.47425,0.47425,0.0,18.0,6.0,convex
16,292432,83702,83702,0.491325,0.491325,0.0,18.0,6.0,convex
17,283727,79577,79577,0.514309,0.514309,0.0,18.0,6.0,convex
18,271862,72898,72898,0.539206,0.539206,0.0,18.0,6.0,convex
19,259419,64655,64655,0.566899,0.566899,0.0,18.0,6.0,convex
20,249136,57599,57599,0.598673,0.598673,0.0,18.0,6.0,convex
21,237870,50296,50296,0.63717,0.63717,0.0,18.0,6.0,convex
22,226015,42929,42929,0.678131,0.678131,0.0,18.0,6.0,convex
23,215234,35955,35955,0.721788,0.721788,0.0,18.0,6.0,convex
24,204221,29268,29268,0.76603,0.76603,0.0,18.0,6.0,convex
25,195170,23094,23094,0.810257,0.810257,0.0,18.0,6.0,convex
26,187185,17699,17699,0.852256,0.852256,0.0,18.0,6.0,convex
27,180673,12957,12957,0.890558,0.890558,0.0,18.0,6.0,convex
28,174866,9145,9145,0.921813,0.921813,0.0,18.0,6.0,convex
29,170579,6252,6252,0.947362,0.947362,0.0,18.0,6.0,convex
30,167504,4091,4091,0.966477,0.966477,0.0,18.0,6.0,convex
31,165680,2531,2531,0.9797,0.9797,0.0,18.0,6.0,convex
32,164002,1465,1465,0.988439,0.988439,0.0,18.0,6.0,convex
33,163411,807,807,0.993998,0.993998,0.0,18.0,6.0,convex
34,162881,442,442,0.996826,0.996826,0.0,18.0,6.0,convex
35,162385,217,217,0.99851,0.99851,0.0,18.0,6.0,convex
36,162182,101,101,0.999316,0.999316,0.0,18.0,6.0,convex
37,162847,41,41,0.999736,0.999736,0.0,18.0,6.0,convex
38,162547,16,16,0.999902,0.999902,0.0,18.0,6.0,convex
39,162369,5,5,0.999969,0.999969,0.0,18.0,6.0,convex
40,162005,1,1,0.999994,0.999994,0.0,18.0,6.0,convex
41,162189,0,0,1.0,1.0,0.0,18.0,6.0,convex

