generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78455,49271,49271,0.0,0.0,0.0,16.0,6.0,linear
2,78257,49094,49094,0.0,0.0,0.0,16.0,6.0,linear
3,80209,50370,50370,0.0,0.0,0.0,16.0,6.0,linear
4,80707,50739,50739,0.0,0.0,0.0,16.0,6.0,linear
5,78648,49947,49947,0.0,0.0,0.0,16.0,6.0,linear
6,77965,49782,49782,0.0,0.0,0.0,16.0,6.0,linear
7,78854,50106,50106,0.0,0.0,0.0,16.0,6.0,linear
8,78190,49819,49819,0.0,0.0,0.0,16.0,6.0,linear
9,77639,49371,49371,0.0,0.0,0.0,16.0,6.0,linear
10,78735,49943,49943,0.0,0.0,0.0,16.0,6.0,linear
11,80197,50833,50833,0.0,0.0,0.0,16.0,6.0,linear
12,175708,50684,50684,0.434671,0.434671,0.0,16.0,6.0,linear
13,240120,58938,58938,0.510164,0.510164,0.0,16.0,6.0,linear
14,250215,64250,64250,0.503463,0.503463,0.0,16.0,6.0,linear
15,250644,65854,65854,0.513223,0.513223,0.0,16.0,6.0,linear
16,242477,63527,63527,0.539804,0.539804,0.0,16.0,6.0,linear
17,230873,58095,58095,0.575523,0.575523,0.0,16.0,6.0,linear
18,217701,50656,50656,0.613337,0.613337,0.0,16.0,6.0,linear
19,206042,42480,42480,0.656186,0.656186,0.0,16.0,6.0,linear
20,195556,35252,35252,0.699563,0.699563,0.0,16.0,6.0,linear
21,186255,28797,28797,0.744877,0.744877,0.0,16.0,6.0,linear
22,177400,22885,22885,0.792257,0.792257,0.0,16.0,6.0,linear
23,169090,17640,17640,0.837463,0.837463,0.0,16.0,6.0,linear
24,162656,13038,13038,0.877697,0.877697,0.0,16.0,6.0,linear
25,156929,9239,9239,0.911389,0.911389,0.0,16.0,6.0,linear
26,153400,6374,6374,0.939893,0.939893,0.0,16.0,6.0,linear
27,150165,4131,4131,0.961616,0.961616,0.0,16.0,6.0,linear
28,147592,2592,2592,0.976359,0.976359,0.0,16.0,6.0,linear
29,146180,1573,1573,0.985913,0.985913,0.0,16.0,6.0,linear
30,145519,912,912,0.992113,0.992113,0.0,16.0,6.0,linear
31,144952,489,489,0.996026,0.996026,0.0,16.0,6.0,linear
32,144637,242,242,0.998092,0.998092,0.0,16.0,6.0,linear
33,144527,118,118,0.999128,0.999128,0.0,16.0,6.0,linear
34,144798,58,58,0.999599,0.999599,0.0,16.0,6.0,linear
35,144668,15,15,0.999896,0.999896,0.0,16.0,6.0,linear
36,144437,1,1,0.999993,0.999993,0.0,16.0,6.0,linear
37,144472,0,0,1.0,1.0,0.0,16.0,6.0,linear

