generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78171,49101,49101,0.0,0.0,0.0,2.0,6.0,linear
2,78064,48931,48931,0.0,0.0,0.0,2.0,6.0,linear
3,79626,50059,50059,0.0,0.0,0.0,2.0,6.0,linear
4,80604,50563,50563,0.0,0.0,0.0,2.0,6.0,linear
5,78774,50014,50014,0.0,0.0,0.0,2.0,6.0,linear
6,77613,49624,49624,0.0,0.0,0.0,2.0,6.0,linear
7,79105,50398,50398,0.0,0.0,0.0,2.0,6.0,linear
8,79298,50349,50349,0.0,0.0,0.0,2.0,6.0,linear
9,79047,50170,50170,0.0,0.0,0.0,2.0,6.0,linear
10,77858,49594,49594,0.0,0.0,0.0,2.0,6.0,linear
11,79135,50158,50158,0.0,0.0,0.0,2.0,6.0,linear
12,91308,50473,50473,0.0923224,0.0923224,0.0,2.0,6.0,linear
13,107240,55310,55310,0.120666,0.120666,0.0,2.0,6.0,linear
14,117983,61076,61076,0.112455,0.112455,0.0,2.0,6.0,linear
15,126514,66248,66248,0.107461,0.107461,0.0,2.0,6.0,linear
16,130556,69832,69832,0.104464,0.104464,0.0,2.0,6.0,linear
17,133289,72451,72451,0.103455,0.103455,0.0,2.0,6.0,linear
18,133631,73486,73486,0.1037,0.1037,0.0,2.0,6.0,linear
19,132356,72979,72979,0.104311,0.104311,0.0,2.0,6.0,linear
20,131308,72342,72342,0.10621,0.10621,0.0,2.0,6.0,linear
21,130175,71588,71588,0.105032,0.105032,0.0,2.0,6.0,linear
22,130214,71407,71407,0.105474,0.105474,0.0,2.0,6.0,linear
23,130008,71302,71302,0.104832,0.104832,0.0,2.0,6.0,linear
24,130828,71556,71556,0.105396,0.105396,0.0,2.0,6.0,linear
25,130481,71457,71457,0.104537,0.104537,0.0,2.0,6.0,linear
26,130867,71624,71624,0.104259,0.104259,0.0,2.0,6.0,linear
27,130899,71582,71582,0.104496,0.104496,0.0,2.0,6.0,linear
28,130975,71844,71844,0.104937,0.104937,0.0,2.0,6.0,linear
29,130705,71707,71707,0.104911,0.104911,0.0,2.0,6.0,linear
30,130297,71427,71427,0.10447,0.10447,0.0,2.0,6.0,linear
31,131032,71823,71823,0.10514,0.10514,0.0,2.0,6.0,linear
32,131124,71958,71958,0.105589,0.105589,0.0,2.0,6.0,linear
33,130904,71923,71923,0.10492,0.10492,0.0,2.0,6.0,linear
34,131193,72059,72059,0.105769,0.105769,0.0,2.0,6.0,linear
35,131452,72309,72309,0.104715,0.104715,0.0,2.0,6.0,linear
36,131620,72457,72457,0.105117,0.105117,0.0,2.0,6.0,linear
37,130812,72138,72138,0.105342,0.105342,0.0,2.0,6.0,linear
38,130519,72146,72146,0.105131,0.105131,0.0,2.0,6.0,linear
39,130843,72247,72247,0.104969,0.104969,0.0,2.0,6.0,linear
40,130754,71795,71795,0.104776,0.104776,0.0,2.0,6.0,linear
41,131328,72112,72112,0.103957,0.103957,0.0,2.0,6.0,linear
42,131151,72019,72019,0.104377,0.104377,0.0,2.0,6.0,linear
43,131263,71887,71887,0.104448,0.104448,0.0,2.0,6.0,linear
44,131133,71825,71825,0.104361,0.104361,0.0,2.0,6.0,linear
45,131640,72034,72034,0.104948,0.104948,0.0,2.0,6.0,linear
46,131380,71762,71762,0.104398,0.104398,0.0,2.0,6.0,linear
47,131090,71599,71599,0.105077,0.105077,0.0,2.0,6.0,linear
48,131134,71782,71782,0.105406,0.105406,0.0,2.0,6.0,linear
49,131041,71870,71870,0.105374,0.105374,0.0,2.0,6.0,linear
50,130784,71959,71959,0.104586,0.104586,0.0,2.0,6.0,linear
51,130540,71793,71793,0.104729,0.104729,0.0,2.0,6.0,linear
52,130353,71787,71787,0.103887,0.103887,0.0,2.0,6.0,linear
53,131061,71703,71703,0.104702,0.104702,0.0,2.0,6.0,linear
54,131126,71570,71570,0.103864,0.103864,0.0,2.0,6.0,linear
55,131573,72032,72032,0.103963,0.103963,0.0,2.0,6.0,linear
56,131793,72377,72377,0.104478,0.104478,0.0,2.0,6.0,linear
57,131980,72446,72446,0.104892,0.104892,0.0,2.0,6.0,linear
58,131931,72484,72484,0.105156,0.105156,0.0,2.0,6.0,linear
59,131399,72313,72313,0.104808,0.104808,0.0,2.0,6.0,linear
60,131183,72171,72171,0.10449,0.10449,0.0,2.0,6.0,linear
61,131245,72095,72095,0.103681,0.103681,0.0,2.0,6.0,linear
62,131283,72008,72008,0.10512,0.10512,0.0,2.0,6.0,linear
63,131384,71960,71960,0.105102,0.105102,0.0,2.0,6.0,linear
64,131406,71879,71879,0.104329,0.104329,0.0,2.0,6.0,linear
65,130837,71811,71811,0.104045,0.104045,0.0,2.0,6.0,linear
66,131178,71994,71994,0.104399,0.104399,0.0,2.0,6.0,linear
67,131459,72115,72115,0.105065,0.105065,0.0,2.0,6.0,linear
68,130629,71633,71633,0.105462,0.105462,0.0,2.0,6.0,linear
69,130723,71625,71625,0.104935,0.104935,0.0,2.0,6.0,linear
70,130802,71678,71678,0.105134,0.105134,0.0,2.0,6.0,linear
71,130807,71561,71561,0.104716,0.104716,0.0,2.0,6.0,linear
72,130806,71879,71879,0.104104,0.104104,0.0,2.0,6.0,linear
73,131046,71974,71974,0.104758,0.104758,0.0,2.0,6.0,linear
74,130868,71993,71993,0.105136,0.105136,0.0,2.0,6.0,linear
75,130991,71928,71928,0.104426,0.104426,0.0,2.0,6.0,linear
76,131218,72101,72101,0.105063,0.105063,0.0,2.0,6.0,linear
77,131271,72098,72098,0.104599,0.104599,0.0,2.0,6.0,linear
78,131193,72054,72054,0.104744,0.104744,0.0,2.0,6.0,linear
79,130739,71793,71793,0.104797,0.104797,0.0,2.0,6.0,linear
80,130989,71914,71914,0.104502,0.104502,0.0,2.0,6.0,linear
81,131280,71966,71966,0.104613,0.104613,0.0,2.0,6.0,linear
82,131040,71823,71823,0.105269,0.105269,0.0,2.0,6.0,linear
83,131115,71946,71946,0.104834,0.104834,0.0,2.0,6.0,linear
84,130585,71625,71625,0.105406,0.105406,0.0,2.0,6.0,linear
85,131586,71822,71822,0.10598,0.10598,0.0,2.0,6.0,linear
86,130709,71498,71498,0.104259,0.104259,0.0,2.0,6.0,linear
87,131607,71914,71914,0.10435,0.10435,0.0,2.0,6.0,linear
88,130937,71894,71894,0.104445,0.104445,0.0,2.0,6.0,linear
89,131102,72022,72022,0.104975,0.104975,0.0,2.0,6.0,linear
90,130896,72047,72047,0.104558,0.104558,0.0,2.0,6.0,linear
91,131558,72169,72169,0.105413,0.105413,0.0,2.0,6.0,linear
92,130771,71657,71657,0.105234,0.105234,0.0,2.0,6.0,linear
93,130900,71650,71650,0.105431,0.105431,0.0,2.0,6.0,linear
94,131034,71927,71927,0.104405,0.104405,0.0,2.0,6.0,linear
95,131857,72454,72454,0.105062,0.105062,0.0,2.0,6.0,linear
96,130496,71849,71849,0.105301,0.105301,0.0,2.0,6.0,linear
97,130418,71719,71719,0.104495,0.104495,0.0,2.0,6.0,linear
98,131001,71927,71927,0.105169,0.105169,0.0,2.0,6.0,linear
99,131106,71815,71815,0.104727,0.104727,0.0,2.0,6.0,linear
100,131204,72122,72122,0.10431,0.10431,0.0,2.0,6.0,linear
101,131266,72216,72216,0.104334,0.104334,0.0,2.0,6.0,linear
102,131440,72314,72314,0.104884,0.104884,0.0,2.0,6.0,linear
103,131152,71890,71890,0.104632,0.104632,0.0,2.0,6.0,linear
104,131188,71947,71947,0.103971,0.103971,0.0,2.0,6.0,linear
105,131258,71627,71627,0.104068,0.104068,0.0,2.0,6.0,linear
106,130644,71413,71413,0.103707,0.103707,0.0,2.0,6.0,linear
107,130894,71677,71677,0.104694,0.104694,0.0,2.0,6.0,linear
108,130826,71801,71801,0.105603,0.105603,0.0,2.0,6.0,linear
109,130874,71808,71808,0.105177,0.105177,0.0,2.0,6.0,linear
110,130631,71520,71520,0.104607,0.104607,0.0,2.0,6.0,linear
111,130557,71714,71714,0.104569,0.104569,0.0,2.0,6.0,linear
112,130817,71709,71709,0.10458,0.10458,0.0,2.0,6.0,linear
113,130869,71913,71913,0.104844,0.104844,0.0,2.0,6.0,linear
114,130984,72122,72122,0.104981,0.104981,0.0,2.0,6.0,linear
115,131311,72085,72085,0.104691,0.104691,0.0,2.0,6.0,linear
116,131194,71918,71918,0.105108,0.105108,0.0,2.0,6.0,linear
117,131643,72387,72387,0.10448,0.10448,0.0,2.0,6.0,linear
118,132059,72648,72648,0.104832,0.104832,0.0,2.0,6.0,linear
119,131695,72359,72359,0.104664,0.104664,0.0,2.0,6.0,linear
120,130788,71924,71924,0.103906,0.103906,0.0,2.0,6.0,linear
121,130435,71619,71619,0.103829,0.103829,0.0,2.0,6.0,linear
122,130444,71535,71535,0.104715,0.104715,0.0,2.0,6.0,linear
123,131019,71586,71586,0.105496,0.105496,0.0,2.0,6.0,linear
124,130529,71502,71502,0.104968,0.104968,0.0,2.0,6.0,linear
125,130824,71866,71866,0.104429,0.104429,0.0,2.0,6.0,linear
126,130853,71723,71723,0.104806,0.104806,0.0,2.0,6.0,linear
127,130596,71695,71695,0.104123,0.104123,0.0,2.0,6.0,linear
128,131265,71950,71950,0.104731,0.104731,0.0,2.0,6.0,linear
129,131210,71860,71860,0.104638,0.104638,0.0,2.0,6.0,linear
130,131513,72181,72181,0.104577,0.104577,0.0,2.0,6.0,linear
131,130900,72101,72101,0.104516,0.104516,0.0,2.0,6.0,linear
132,131160,71852,71852,0.104653,0.104653,0.0,2.0,6.0,linear
133,131339,71817,71817,0.104266,0.104266,0.0,2.0,6.0,linear
134,131601,71942,71942,0.104901,0.104901,0.0,2.0,6.0,linear
135,131157,72007,72007,0.104419,0.104419,0.0,2.0,6.0,linear
136,131378,71983,71983,0.106568,0.106568,0.0,2.0,6.0,linear
137,130690,71776,71776,0.105662,0.105662,0.0,2.0,6.0,linear
138,131077,72124,72124,0.104023,0.104023,0.0,2.0,6.0,linear
139,131720,72382,72382,0.103778,0.103778,0.0,2.0,6.0,linear
140,131707,72166,72166,0.103805,0.103805,0.0,2.0,6.0,linear
141,131086,71876,71876,0.103788,0.103788,0.0,2.0,6.0,linear
142,131072,71937,71937,0.104841,0.104841,0.0,2.0,6.0,linear
143,131038,71878,71878,0.105407,0.105407,0.0,2.0,6.0,linear
144,130605,71758,71758,0.105055,0.105055,0.0,2.0,6.0,linear
145,130308,71351,71351,0.105406,0.105406,0.0,2.0,6.0,linear
146,130431,71366,71366,0.104561,0.104561,0.0,2.0,6.0,linear
147,131550,71775,71775,0.104246,0.104246,0.0,2.0,6.0,linear
148,131671,71980,71980,0.104055,0.104055,0.0,2.0,6.0,linear
149,131404,72235,72235,0.103993,0.103993,0.0,2.0,6.0,linear
150,131303,72308,72308,0.105072,0.105072,0.0,2.0,6.0,linear
151,131214,72096,72096,0.104365,0.104365,0.0,2.0,6.0,linear
152,131295,72094,72094,0.104926,0.104926,0.0,2.0,6.0,linear
153,131028,71924,71924,0.104798,0.104798,0.0,2.0,6.0,linear
154,130575,71632,71632,0.104521,0.104521,0.0,2.0,6.0,linear
155,131459,72003,72003,0.104895,0.104895,0.0,2.0,6.0,linear
156,131942,72164,72164,0.104741,0.104741,0.0,2.0,6.0,linear
157,131569,72173,72173,0.104423,0.104423,0.0,2.0,6.0,linear
158,131477,72221,72221,0.104039,0.104039,0.0,2.0,6.0,linear
159,131749,72133,72133,0.105325,0.105325,0.0,2.0,6.0,linear
160,131177,71788,71788,0.10468,0.10468,0.0,2.0,6.0,linear
161,131334,71775,71775,0.105213,0.105213,0.0,2.0,6.0,linear
162,131555,71995,71995,0.105855,0.105855,0.0,2.0,6.0,linear
163,131361,72191,72191,0.105148,0.105148,0.0,2.0,6.0,linear
164,131227,72198,72198,0.104122,0.104122,0.0,2.0,6.0,linear
165,131343,72043,72043,0.1047,0.1047,0.0,2.0,6.0,linear
166,131089,71726,71726,0.10479,0.10479,0.0,2.0,6.0,linear
167,131349,71966,71966,0.10461,0.10461,0.0,2.0,6.0,linear
168,131118,71938,71938,0.105455,0.105455,0.0,2.0,6.0,linear
169,131343,72296,72296,0.105473,0.105473,0.0,2.0,6.0,linear
170,130892,72193,72193,0.105048,0.105048,0.0,2.0,6.0,linear
171,131129,71980,71980,0.105138,0.105138,0.0,2.0,6.0,linear
172,130898,71736,71736,0.105636,0.105636,0.0,2.0,6.0,linear
173,130954,71755,71755,0.104603,0.104603,0.0,2.0,6.0,linear
174,131319,71949,71949,0.104825,0.104825,0.0,2.0,6.0,linear
175,131453,72299,72299,0.104085,0.104085,0.0,2.0,6.0,linear
176,131457,72268,72268,0.10489,0.10489,0.0,2.0,6.0,linear
177,131509,72049,72049,0.105937,0.105937,0.0,2.0,6.0,linear
178,130807,71792,71792,0.104981,0.104981,0.0,2.0,6.0,linear
179,130692,71649,71649,0.105568,0.105568,0.0,2.0,6.0,linear
180,130511,71599,71599,0.105409,0.105409,0.0,2.0,6.0,linear
181,130941,72020,72020,0.10463,0.10463,0.0,2.0,6.0,linear
182,131154,72124,72124,0.104385,0.104385,0.0,2.0,6.0,linear
183,131340,72427,72427,0.104463,0.104463,0.0,2.0,6.0,linear
184,131528,72213,72213,0.105396,0.105396,0.0,2.0,6.0,linear
185,130885,71717,71717,0.10521,0.10521,0.0,2.0,6.0,linear
186,130642,71787,71787,0.105129,0.105129,0.0,2.0,6.0,linear
187,131117,72023,72023,0.104572,0.104572,0.0,2.0,6.0,linear
188,131644,72242,72242,0.103648,0.103648,0.0,2.0,6.0,linear
189,132025,72191,72191,0.10419,0.10419,0.0,2.0,6.0,linear
190,131363,71961,71961,0.104502,0.104502,0.0,2.0,6.0,linear
191,130960,71884,71884,0.1059,0.1059,0.0,2.0,6.0,linear
192,130196,71679,71679,0.105464,0.105464,0.0,2.0,6.0,linear
193,130280,71552,71552,0.10502,0.10502,0.0,2.0,6.0,linear
194,130712,71979,71979,0.104744,0.104744,0.0,2.0,6.0,linear
195,130838,71992,71992,0.103865,0.103865,0.0,2.0,6.0,linear
196,131065,72100,72100,0.10438,0.10438,0.0,2.0,6.0,linear
197,131520,72272,72272,0.104698,0.104698,0.0,2.0,6.0,linear
198,131930,72520,72520,0.105021,0.105021,0.0,2.0,6.0,linear
199,131923,72552,72552,0.104692,0.104692,0.0,2.0,6.0,linear
200,131243,72267,72267,0.104842,0.104842,0.0,2.0,6.0,linear
201,131041,72006,72006,0.104816,0.104816,0.0,2.0,6.0,linear
