generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78226,49184,49184,0.0,0.0,0.0,13.0,6.0,linear
2,78145,49168,49168,0.0,0.0,0.0,13.0,6.0,linear
3,80018,50311,50311,0.0,0.0,0.0,13.0,6.0,linear
4,80514,50812,50812,0.0,0.0,0.0,13.0,6.0,linear
5,78628,49875,49875,0.0,0.0,0.0,13.0,6.0,linear
6,77620,49509,49509,0.0,0.0,0.0,13.0,6.0,linear
7,78254,49851,49851,0.0,0.0,0.0,13.0,6.0,linear
8,79606,50348,50348,0.0,0.0,0.0,13.0,6.0,linear
9,79220,50152,50152,0.0,0.0,0.0,13.0,6.0,linear
10,77779,49452,49452,0.0,0.0,0.0,13.0,6.0,linear
11,78048,49781,49781,0.0,0.0,0.0,13.0,6.0,linear
12,157217,50191,50191,0.387063,0.387063,0.0,13.0,6.0,linear
13,212805,58366,58366,0.459105,0.459105,0.0,13.0,6.0,linear
14,222277,63801,63801,0.449075,0.449075,0.0,13.0,6.0,linear
15,224828,66199,66199,0.456937,0.456937,0.0,13.0,6.0,linear
16,218199,64619,64619,0.477608,0.477608,0.0,13.0,6.0,linear
17,208599,60463,60463,0.505761,0.505761,0.0,13.0,6.0,linear
18,197651,53971,53971,0.537141,0.537141,0.0,13.0,6.0,linear
19,187234,46958,46958,0.573329,0.573329,0.0,13.0,6.0,linear
20,177199,40318,40318,0.610632,0.610632,0.0,13.0,6.0,linear
21,168473,34510,34510,0.649539,0.649539,0.0,13.0,6.0,linear
22,160388,28896,28896,0.695252,0.695252,0.0,13.0,6.0,linear
23,151734,23707,23707,0.740357,0.740357,0.0,13.0,6.0,linear
24,144132,19042,19042,0.784166,0.784166,0.0,13.0,6.0,linear
25,138024,14899,14899,0.827425,0.827425,0.0,13.0,6.0,linear
26,133296,11265,11265,0.868741,0.868741,0.0,13.0,6.0,linear
27,128568,8188,8188,0.90332,0.90332,0.0,13.0,6.0,linear
28,125095,5766,5766,0.932903,0.932903,0.0,13.0,6.0,linear
29,122360,3934,3934,0.954688,0.954688,0.0,13.0,6.0,linear
30,120605,2529,2529,0.972214,0.972214,0.0,13.0,6.0,linear
31,118998,1517,1517,0.983422,0.983422,0.0,13.0,6.0,linear
32,118215,916,916,0.990519,0.990519,0.0,13.0,6.0,linear
33,117895,484,484,0.994912,0.994912,0.0,13.0,6.0,linear
34,117412,260,260,0.9973,0.9973,0.0,13.0,6.0,linear
35,117346,127,127,0.998662,0.998662,0.0,13.0,6.0,linear
36,117005,69,69,0.999214,0.999214,0.0,13.0,6.0,linear
37,116909,34,34,0.999658,0.999658,0.0,13.0,6.0,linear
38,117232,19,19,0.999812,0.999812,0.0,13.0,6.0,linear
39,117136,12,12,0.999889,0.999889,0.0,13.0,6.0,linear
40,117594,9,9,0.999923,0.999923,0.0,13.0,6.0,linear
41,117168,5,5,0.999957,0.999957,0.0,13.0,6.0,linear
42,117391,2,2,0.999983,0.999983,0.0,13.0,6.0,linear
43,117124,0,0,1.0,1.0,0.0,13.0,6.0,linear

