generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78421,49148,49148,0.0,0.0,0.0,19.0,6.0,linear
2,78005,49067,49067,0.0,0.0,0.0,19.0,6.0,linear
3,80004,50397,50397,0.0,0.0,0.0,19.0,6.0,linear
4,80343,50711,50711,0.0,0.0,0.0,19.0,6.0,linear
5,78492,49928,49928,0.0,0.0,0.0,19.0,6.0,linear
6,76197,48906,48906,0.0,0.0,0.0,19.0,6.0,linear
7,79136,50128,50128,0.0,0.0,0.0,19.0,6.0,linear
8,80533,50743,50743,0.0,0.0,0.0,19.0,6.0,linear
9,78885,50025,50025,0.0,0.0,0.0,19.0,6.0,linear
10,77306,49661,49661,0.0,0.0,0.0,19.0,6.0,linear
11,77278,49588,49588,0.0,0.0,0.0,19.0,6.0,linear
12,193880,50584,50584,0.476846,0.476846,0.0,19.0,6.0,linear
13,268345,58947,58947,0.553205,0.553205,0.0,19.0,6.0,linear
14,277340,64098,64098,0.548892,0.548892,0.0,19.0,6.0,linear
15,275848,65192,65192,0.561498,0.561498,0.0,19.0,6.0,linear
16,266835,62106,62106,0.594435,0.594435,0.0,19.0,6.0,linear
17,252786,55195,55195,0.635675,0.635675,0.0,19.0,6.0,linear
18,237971,46618,46618,0.679053,0.679053,0.0,19.0,6.0,linear
19,224586,37679,37679,0.725032,0.725032,0.0,19.0,6.0,linear
20,213976,29858,29858,0.772717,0.772717,0.0,19.0,6.0,linear
21,204467,23034,23034,0.818012,0.818012,0.0,19.0,6.0,linear
22,196107,17545,17545,0.860778,0.860778,0.0,19.0,6.0,linear
23,189098,13116,13116,0.895497,0.895497,0.0,19.0,6.0,linear
24,183698,9436,9436,0.925765,0.925765,0.0,19.0,6.0,linear
25,179576,6240,6240,0.951202,0.951202,0.0,19.0,6.0,linear
26,176539,3982,3982,0.969008,0.969008,0.0,19.0,6.0,linear
27,174941,2392,2392,0.981823,0.981823,0.0,19.0,6.0,linear
28,173311,1374,1374,0.989787,0.989787,0.0,19.0,6.0,linear
29,172144,739,739,0.994465,0.994465,0.0,19.0,6.0,linear
30,172200,365,365,0.997288,0.997288,0.0,19.0,6.0,linear
31,171568,179,179,0.998642,0.998642,0.0,19.0,6.0,linear
32,171816,83,83,0.999406,0.999406,0.0,19.0,6.0,linear
33,171114,37,37,0.99976,0.99976,0.0,19.0,6.0,linear
34,170966,15,15,0.999901,0.999901,0.0,19.0,6.0,linear
35,171137,7,7,0.999959,0.999959,0.0,19.0,6.0,linear
36,171382,3,3,0.999982,0.999982,0.0,19.0,6.0,linear
37,171712,0,0,1.0,1.0,0.0,19.0,6.0,linear

